callsid,tonality_variations,call_date,call_duration_sec,non_human_like_voice_instances,asr_errors,incorrect_responses,repetition_by_bot,interruption_handling_error,hallucination_error,high_response_time_flag,bot_followed_script_flag,fatal_student_identified_ai,fatal_ai_off_script,fatal_call_others,call_outcome,introduction_correct_flag,qualification_executed_flag,preference_executed_flag,closing_correct_flag,comments
CALL_0005293,3,2025-11-20,122,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,False,False,
CALL_0005294,2,2025-11-25,6,0,0,2,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0005295,3,2025-11-20,201,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,False,Hallucination: incorrect info given.
CALL_0005296,1,2025-11-05,24,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005297,0,2025-11-15,13,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005298,3,2025-11-02,13,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005299,1,2025-11-15,75,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0005300,0,2025-11-04,6,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0005301,1,2025-11-19,80,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,"Good flow, minor ASR glitch."
CALL_0005302,1,2025-11-28,9,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0005303,1,2025-11-04,114,0,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,
CALL_0005304,2,2025-11-12,30,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0005305,3,2025-11-24,76,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005306,0,2025-11-21,157,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005307,3,2025-11-20,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005308,1,2025-11-25,310,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005309,2,2025-11-07,12,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005310,1,2025-11-16,65,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005311,2,2025-11-12,272,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005312,1,2025-11-17,207,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005313,1,2025-11-28,20,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,True,False,True,
CALL_0005314,2,2025-11-06,9,0,0,0,0,0,0,False,False,False,False,False,Warm,False,True,True,True,Bot repeated the same line twice.
CALL_0005315,2,2025-11-02,102,1,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0005316,3,2025-11-05,226,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005317,1,2025-11-27,9,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005318,2,2025-11-29,105,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0005319,1,2025-11-19,164,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,Non-human voice detected.
CALL_0005320,0,2025-11-07,12,0,0,0,0,0,0,True,False,False,False,False,Warm,False,True,False,True,
CALL_0005321,1,2025-11-13,16,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005322,1,2025-11-15,139,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005323,0,2025-11-01,90,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0005324,2,2025-11-30,39,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0005325,1,2025-11-27,97,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0005326,1,2025-11-02,105,0,0,0,0,0,0,True,True,False,False,False,Warm,True,True,False,True,
CALL_0005327,1,2025-11-01,213,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0005328,3,2025-11-19,16,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0005329,1,2025-11-01,230,0,0,0,0,0,0,False,False,False,False,False,NA,False,False,True,True,
CALL_0005330,1,2025-11-15,30,1,0,0,0,0,0,True,True,False,False,False,Converted,True,True,True,False,
CALL_0005331,1,2025-11-09,212,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0005332,2,2025-11-26,92,0,0,0,0,0,0,True,False,False,False,False,Cold,True,True,False,True,Student requested callback.
CALL_0005333,2,2025-11-18,213,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0005334,3,2025-12-01,167,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0005335,2,2025-11-09,30,0,0,0,0,0,0,False,True,False,False,False,NA,False,False,True,True,High response time observed.
CALL_0005336,1,2025-11-29,109,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,False,True,True,True,
CALL_0005337,1,2025-11-16,173,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0005338,2,2025-11-08,5,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,False,
CALL_0005339,0,2025-11-06,251,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005340,0,2025-11-24,6,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,High response time observed.
CALL_0005341,3,2025-11-04,23,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,True,True,
CALL_0005342,1,2025-11-29,112,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Flat voice; empathy missed.
CALL_0005343,0,2025-11-29,180,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0005344,4,2025-11-11,7,0,0,0,0,0,0,True,True,False,False,False,Cold,True,False,False,False,
CALL_0005345,0,2025-11-28,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0005346,0,2025-11-26,125,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,False,Student requested callback.
CALL_0005347,1,2025-11-26,8,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005348,2,2025-11-11,198,2,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0005349,4,2025-11-27,20,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005350,3,2025-11-03,18,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0005351,3,2025-11-26,13,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0005352,2,2025-11-28,128,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005353,1,2025-11-09,22,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0005354,0,2025-11-20,115,0,0,0,1,0,0,True,True,False,False,False,Warm,True,False,True,True,
CALL_0005355,1,2025-11-24,211,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0005356,0,2025-11-12,134,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0005357,1,2025-11-28,16,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,High response time observed.
CALL_0005358,3,2025-11-22,11,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0005359,3,2025-11-07,130,1,0,0,1,0,0,True,True,False,False,False,Hot,True,False,True,False,
CALL_0005360,3,2025-11-01,14,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0005361,0,2025-11-30,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005362,3,2025-11-13,80,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,False,True,
CALL_0005363,0,2025-11-11,154,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0005364,1,2025-11-26,30,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005365,1,2025-11-24,34,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005366,1,2025-11-08,109,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0005367,1,2025-11-24,14,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005368,3,2025-11-08,177,1,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0005369,2,2025-11-03,28,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0005370,0,2025-11-03,173,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0005371,2,2025-11-02,139,0,0,0,0,1,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005372,2,2025-11-03,132,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0005373,2,2025-11-17,236,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005374,1,2025-11-21,89,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0005375,0,2025-11-06,21,0,1,0,0,0,0,False,True,False,False,False,Cold,False,False,True,False,
CALL_0005376,1,2025-11-30,228,0,0,0,0,0,0,False,True,False,False,False,NA,False,False,True,True,Student requested callback.
CALL_0005377,2,2025-12-01,94,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005378,1,2025-11-13,23,0,0,0,0,0,0,True,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0005379,1,2025-11-02,128,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0005380,0,2025-11-02,149,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005381,0,2025-11-14,75,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,False,Flat voice; empathy missed.
CALL_0005382,1,2025-11-29,29,1,0,0,0,0,0,False,True,False,False,False,Warm,False,False,True,True,
CALL_0005383,1,2025-11-22,119,2,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0005384,2,2025-11-09,11,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0005385,2,2025-11-11,60,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005386,0,2025-11-24,199,0,1,0,1,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0005387,1,2025-11-30,122,2,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0005388,1,2025-11-09,144,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005389,1,2025-11-10,14,0,0,0,0,1,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005390,0,2025-11-02,142,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005391,0,2025-11-26,73,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0005392,0,2025-11-02,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005393,1,2025-11-09,27,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0005394,1,2025-11-12,20,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005395,2,2025-11-30,12,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,Non-human voice detected.
CALL_0005396,2,2025-11-15,9,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0005397,2,2025-11-23,27,1,0,0,0,0,0,False,True,False,False,False,NA,False,False,True,True,Student requested callback.
CALL_0005398,1,2025-11-18,141,1,0,0,0,0,0,False,False,False,False,False,Converted,True,True,True,False,Flat voice; empathy missed.
CALL_0005399,2,2025-12-01,16,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005400,1,2025-11-24,116,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,"Good flow, minor ASR glitch."
CALL_0005401,4,2025-11-05,141,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0005402,2,2025-11-03,219,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005403,1,2025-11-04,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0005404,2,2025-11-01,5,2,0,1,0,0,0,False,True,False,False,False,Cold,True,False,True,False,Script followed but closing weak.
CALL_0005405,1,2025-11-14,154,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0005406,4,2025-11-21,56,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0005407,2,2025-11-15,11,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005408,1,2025-11-08,158,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,Student requested callback.
CALL_0005409,2,2025-11-15,249,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0005410,1,2025-11-20,259,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0005411,2,2025-11-23,107,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,High response time observed.
CALL_0005412,3,2025-11-28,161,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0005413,2,2025-11-14,28,2,1,0,0,0,0,False,True,False,False,False,Converted,False,True,True,True,
CALL_0005414,1,2025-11-20,187,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005415,2,2025-11-21,30,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,Non-human voice detected.
CALL_0005416,1,2025-11-24,144,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005417,1,2025-11-25,9,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,False,
CALL_0005418,4,2025-11-23,121,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005419,0,2025-11-20,16,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0005420,4,2025-11-10,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005421,2,2025-11-30,12,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0005422,1,2025-11-22,29,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,
CALL_0005423,0,2025-12-01,19,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0005424,2,2025-11-24,30,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,Hallucination: incorrect info given.
CALL_0005425,2,2025-11-27,148,0,0,0,0,0,1,False,True,False,False,False,Cold,False,True,True,True,
CALL_0005426,1,2025-11-11,139,1,0,0,0,0,0,False,False,False,False,False,Cold,False,False,True,True,
CALL_0005427,5,2025-11-25,115,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,Student requested callback.
CALL_0005428,0,2025-11-26,24,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0005429,2,2025-11-24,18,2,0,0,0,0,0,False,True,False,False,False,Warm,True,False,False,True,
CALL_0005430,0,2025-11-06,240,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005431,2,2025-11-16,20,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005432,2,2025-11-24,140,0,0,0,0,0,0,False,False,False,False,False,Converted,True,True,True,True,
CALL_0005433,1,2025-11-16,55,0,0,2,0,0,0,True,False,False,False,False,Cold,True,True,False,False,
CALL_0005434,3,2025-11-01,36,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0005435,2,2025-11-15,24,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005436,1,2025-11-05,15,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,Script followed but closing weak.
CALL_0005437,1,2025-11-13,230,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0005438,2,2025-11-15,205,1,0,3,0,0,0,False,True,False,False,False,NA,True,True,False,True,"Good flow, minor ASR glitch."
CALL_0005439,2,2025-11-17,176,0,1,0,0,0,0,True,True,False,False,False,Callback Requested,True,False,False,True,Script followed but closing weak.
CALL_0005440,1,2025-11-23,123,1,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0005441,1,2025-11-14,261,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0005442,3,2025-11-22,268,1,0,0,0,0,0,False,False,False,False,False,NA,True,True,False,True,
CALL_0005443,1,2025-11-25,178,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0005444,1,2025-11-13,23,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0005445,1,2025-11-14,8,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005446,0,2025-11-23,165,1,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
CALL_0005447,5,2025-11-08,69,2,0,0,1,0,0,False,True,False,False,False,Cold,True,True,True,False,"Good flow, minor ASR glitch."
CALL_0005448,1,2025-11-27,17,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0005449,1,2025-11-12,190,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0005450,1,2025-11-10,124,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,False,True,
CALL_0005451,3,2025-11-14,24,0,0,0,0,0,0,False,True,False,False,False,NA,False,True,True,True,
CALL_0005452,2,2025-11-10,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,Student requested callback.
CALL_0005453,0,2025-11-12,20,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0005454,3,2025-11-19,103,0,0,0,0,0,0,False,True,False,False,True,Cold,True,True,True,True,
CALL_0005455,1,2025-11-09,28,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0005456,1,2025-11-20,5,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,Hallucination: incorrect info given.
CALL_0005457,3,2025-11-29,207,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,Bot repeated the same line twice.
CALL_0005458,2,2025-11-16,194,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,True,True,
CALL_0005459,3,2025-11-06,148,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,False,True,
CALL_0005460,3,2025-11-03,6,1,0,0,0,0,0,True,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0005461,2,2025-11-17,13,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,True,
CALL_0005462,1,2025-11-03,8,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0005463,1,2025-11-14,251,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0005464,3,2025-11-17,21,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0005465,2,2025-11-23,55,0,0,0,1,0,0,False,False,False,False,False,Cold,True,True,True,True,Hallucination: incorrect info given.
CALL_0005466,2,2025-11-03,161,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005467,1,2025-11-25,10,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,False,
CALL_0005468,2,2025-11-14,83,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0005469,3,2025-11-24,11,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0005470,2,2025-11-14,177,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
CALL_0005471,1,2025-11-03,24,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Student requested callback.
CALL_0005472,2,2025-11-03,15,0,0,0,0,0,0,True,True,False,False,False,Cold,False,True,False,True,
CALL_0005473,3,2025-11-23,13,0,0,0,0,1,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0005474,1,2025-12-01,17,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0005475,2,2025-11-26,26,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
